supplier_name,awarded_amt
leisure frontier (s) pte. ltd.,203300.0
lek consulting pte limited,990000.0
lek hung moulding pte ltd,185000.0
lek san construction pte ltd,20577897.009999998
lelab sdn.bhd.,51636.74
leng hiang catering,960304.5
lennartz electronic gmbh,117754.78
lentor ambulance pte. ltd.,863990.0
leong hin seng civil engineering pte ltd,2570533.0
leong poon & assoc. pte. ltd.,159000.0
lew registered surveyor,260000.0
lexbuild international pte. ltd.,1316000.0
lexical technology pte ltd,522800.0
lexon furniture & construction pte ltd,608000.0
ley choon constructions and engineering pte ltd,78696394.0
leybold singapore pte. ltd.,469000.0
lga telecom pte ltd,498002.0
lhn parking pte. ltd.,222810.83
lhoist sg pte. ltd.,16250000.0
lhoist singapore private limited,17280000.0
lhr trading co. pte. ltd.,0.0
lhw construction pte. ltd.,138800.0
li jie construction pte. ltd.,16798313.0
lian beng construction (1988) pte ltd,434780000.0
lian cheng contracting pte ltd,6088104.0
lian ho lee construction (priv ate) limited,210118650.0
lian hoe decor pte. ltd.,651775.15
lian huah engineering pte ltd,2683700.0
lian hup seng furniture contractor company,1005280.0
lian mong international sdn. bhd.,94535.0
lian shing construction co pte ltd,12599895.0
lian soon construction pte ltd,87989000.0
lian soon m & e pte ltd,18690270.0
lian teck construction pte ltd,1680000.0
liang seng sports equipment pte ltd,99500.0
"libby, perszyk, kathman pte. ltd.",172700.0
liberty insurance pte ltd,600065.0
liberty international underwriters pte. ltd.,612810.0
libraryforce limited,562419.0
life skills centre,203829.0
life technologies holdings pte. ltd.,13939493.999999998
lifeforce maintenance & services,475980.0
lifeskills enrichment pte ltd,242683.8
lift hub engineering pte. ltd.,1007427.6
light10 industries pte. ltd.,429444.5
lightcraft pte ltd,35559.0
like building materials (s) private ltd.,400179.0
lilian florence elizabeth ing,153200.0
lim chye heng sand & granite pte ltd,52.94
lim kim cheong,350000.0
lim tan motor pte ltd,74008.1
lim yak koon & sons sdn bhd,1283367.2
lim yak koon & sons sdn.bhd.,9643.06
limra engineering pte. ltd.,703000.0
lin keong projects pte ltd,1785119.0
linde gas singapore pte. ltd.,239400.0
linear dots production pte. ltd.,371853.63
link electrical pte. ltd.,1106784.0
link fab technologies pte ltd,1317944.0
linkedin singapore pte. ltd.,99700.0
lins advertising & marketing pte ltd,2024141.5199999998
lion city show supply pte. ltd.,262220.0
lion global investors limited,80.6
liong construction pte ltd,1940039.7
liquidlab communications pte. ltd.,78550.0
listen to serve pte. ltd.,389760.0
lita ocean pte. ltd.,5934500.0
litewell engineering pte ltd,218000.0
lithoz gmbh,499400.0
little red dot enterprise,46200.0
little swan air-conditioning & engineering pte. ltd.,9526915.0
liu & wo architects pte ltd,4126304.98
living calendars pte. ltd.,398862.60000000003
lj energy pte. ltd.,675000.0
ljw resources pte. ltd,140800.0
lkh precicon pte. ltd.,80000.0
lkk auto consultants pte ltd,319000.0
"llc ""kaskad-holding""",101440.0
lloyd's register asia,148000.0
lms technologies pte ltd,2689553.0
locker & lock pte. ltd.,58185.0
logicalis singapore pte. ltd.,4294400.5
logicode pte ltd,73580.0
logistics construction pte ltd,42292800.0
lok resources pte ltd,300000.0
londonbob design,93700.0
look architects pte. ltd.,6.5
lotek wireless inc.,88643.53
love me knot,187605.0
lovely landscape and construction pte. ltd.,1109400.0
lowe refrigeration pte. ltd.,96168.66
loyang marine pte. ltd.,600760.0
lph catering,2183920.0
ls 2 services pte ltd,4883494.91
lsh industrial solutions pte ltd,319578.3
lsw consulting engineers pte. ltd.,0.0
lt&t avid architects pte. ltd.,0.0
lts group pte. ltd.,862.0
lucas & builders pte ltd,79000.0
lucky joint construction pte. ltd.,338192.0
luft env technologies pte. ltd.,142255.0
lum chang building contractors pte ltd.,325000000.0
lumitron pte. limited,5181346.0
luova engineering pte. ltd.,2341220.0
lux research - asia pacific pte. ltd.,245000.0
luxlight pte. ltd.,590949.0
lyl consultants pte. ltd.,34758200.0
lysaght corrugated pipe (s) pte. ltd.,81900.0
lyv connections pte. ltd.,199203.0
m & c saatchi (s) pte ltd,4935146.0
m s r engineering pte. ltd.,470661.0
m-fusion pte ltd,2111103.0
m-squared lasers limited,202088.25
m-stars engineering & construction pte. ltd.,6770017.0
m-tech air-con & security engineering pte ltd,1421400.0
m/s carrier midea india pvt ltd,1367646.62
m1 limited,6940817.4399999995
m1 net ltd.,40505308.33
m8m pte. ltd.,349000.0
ma builders pte ltd,7366823.0
mac transport service,630444.0
maco technical pte ltd,1240078.99
macro events pte ltd,2909303.5
macrogen inc.,434700.0
macrovic enterprise pte ltd,3857096.5
mactech engineering & trading pte. limited,1001830.0
magma builders pte ltd,985779.0
maha arul sithi construction & engineering pte ltd,168800.0
mahrinas (m) sdn. bhd.,601560.0
mainguard security services (s) pte ltd,242560.0
mainland press pte ltd,3290.0
maintech engineering & supplies pte. ltd.,7639287.65
majestic research services asia pte. limited,254650.0
majic communications pte. ltd.,288000.0
make design,115630.0
makino asia pte ltd,747453.0
malaysia dairy industries private limited,90000.0
management centre of asia pte. ltd.,267500.0
mandarin opto-medic co pte ltd,110389.0
mandarin orchard singapore,622804.8
mandate communications (s) pte. ltd.,5156358.649999999
manitou asia pte ltd,154000.0
manning selvage & lee singapore,392400.0
manteena security (aust) pty ltd,445620.77
mao sheng quanji construction pte ltd,61800190.0
marchwood laboratory services pte. ltd.,4212998.0
marcorp integrated pte. ltd.,1000000.0
marina bay sands pte. ltd.,4279722.7
marina mandarin,2005456.31
marina technology and construction pte ltd,9861929.0
marketech integrated pte ltd,3764712.0
markono print media pte ltd,135994.59
marsh (singapore) pte ltd,1255002.21
marshall cavendish education pte. ltd.,15788.35
marshall cavendish international (asia) private limited,210500.01
marunda utama engineering pte ltd,8409300.0
maryland nursery,285000.0
master contract services pte ltd,163000000.0
mastercraft systems private limited,1568888.0
mastereign learning journeys pte. ltd.,1507811.0
mastermark pte ltd,287745.0
matcor equipment & services pte. ltd.,223500.0
materion advanced materials technologies and services far east pte. ltd.,307431.16
matsushita greatwall corporation private limited,126980.0
mattress international pte. ltd.,560748.0
maven lab private limited,1481476.0
maxcon construction & engineering pte ltd,2643053.0
maxima engineering services,129400.0
maximum employment marketing group singapore pte. ltd.,153805.7
maxwell geosystems pte. ltd.,8324000.0
maxxmedia international pte. ltd.,107840.0
maytronics australia pty ltd singapore branch,322732.0
mazars llp,219600.0
mcbel builders pte. ltd.,299000.0
mccann worldgroup (singapore) pte. ltd.,3176884.5
mcconnell dowell s.e.a. pte ltd,103053188.0
mci career services pte. ltd.,200000.0
mci group asia pacific pte. ltd.,6106338.6
"mckinsey & company singapore, pte ltd",3734000.0
"mcmurdo, inc.",6183366.0
mcyc community services society,74806.0
measurement & metrology (s) pte ltd,155201.0
measurement & verification pte. ltd.,4127300.0
mech-power generator pte. ltd.,572000.0
mechantronic engineering pte ltd,362880.0
meco equipment engineers b.v.,1400975.0
mecomb s'pore ltd,4728179.0
mectron engineering pte ltd,842220.0
medi - life saving training centre,180000.0
media architects pte. ltd.,371392.15
media research consultants pte ltd,6637265.0
mediacom singapore,534366.4
mediacorp pte. ltd.,5270662.0
mediacorp tv singapore pte ltd,257610.0
medialink printing services pte ltd,1475500.0
mediamac pte ltd,1026794.0
mediashock productions pte. ltd.,216660.0
mediatech marketing pte ltd,1498.0
mediatechnic solutions pte. ltd.,737984.0
medical imaging systems pte. ltd.,140508.0
medicell pharmaceutical (s) pte ltd,708000.0
medios associate pte. ltd.,408330.0
mediwell enterprise pte ltd,222090.0
mega exhibition events private limited,757420.0
mega international,5179164.4
mega laser support private limited,120366.0
megabuilders & development pte. ltd.,9989148.0
megachem limited,309883.8
megaforce marketing pte ltd,783400.0
megastone holdings pte ltd,134145000.0
mei de engineering pte ltd,869600.0
meida construction pte. ltd.,12205000.0
"meiki co., ltd.",528059.4
meinhardt (singapore) pte ltd,3200530.62
meinhardt facade technology (s) pte ltd,264300.0
meinhardt infrastructure pte ltd,138350.0
meizhuan builders pte ltd,18682589.0
melioris private limited,44980.0
meltwater singapore pte. limited,4263000.0
memiontec pte ltd,47872145.0
mendaki social enterprise network singapore pte. ltd.,562710.0
mendel verlag gmbh & co.kg,250000.0
mercedes benz of arlington,118107.71
mercedes-benz taiwan ltd.,100817.2
mercer (singapore) pte. ltd.,8411923.0
mercer investment solutions (singapore) pte. ltd.,540250.0
merck pte. ltd.,532506.78
messer eutectic castolin (s) pte. ltd.,228000.0
meta fusion pte ltd,50800.0
metabo-profile biotechnology (shanghai) co. ltd.,124800.0
metalworld pte ltd,457940.0
metaphor design + architecture pte. ltd.,1265614.4
metcore international pte. ltd.,4400.0
methodist welfare services,25651301.0
metia pte. ltd.,407650.0
metro parking (s) pte ltd,36626.0
metrohm singapore pte ltd,271081.95
"metron aviation, inc.",21755828.0
metropolitan fishery group pte. ltd.,1450.0
mettler-toledo (s) pte ltd,1067518.81
mexplay (singapore) pte. ltd.,418400.0
meyer burger (netherlands) b.v.,714340.0
mf tech,685083.75
mft-sg pte. ltd.,812353.0
mgg software pte. ltd.,2.0
mhe-demag (s) pte ltd,261327.0
mhi training master,105000.0
mice ranking pte. ltd.,420900.0
micro photo acoustics inc.,515736.0
micrographics data pte ltd,525494.6
microimage systems pte. ltd.,142576.0
microlambda pte ltd,1674500.0
microsoft regional sales corporation,428819.0
"microxact, inc.",188193.25
midas engineering & services private limited,1099843.12
mie-tech engineering & construction pte ltd,6527339.02
milabs b.v.,1099951.0
"military freefall solutions, inc.",340921.16
militech international pte. ltd.,4151000.0
millenium partners pte. ltd.,108000.0
million bus transport services,86400.0
million lighting co pte ltd,0.41
miltenyi biotec asia pacific pte. ltd.,902812.42
milton exhibits (singapore) pte. ltd.,5579987.82
milton press co pte ltd,0.06
min hwa envelope manufacturers pte. ltd.,940443.61
mind lens worldwide pte. ltd.,539420.0
mind map training centre pte ltd,120.0
mindpower innovations pte. ltd.,5424.0
minerva industrial & trading pte. ltd.,2986227.0
mini environment service pte ltd,3075380.0
minitheory pte. ltd.,25000.0
mintel (consulting) singapore pte. ltd,206700.0
mintonette sports management,707034.0
mirage supplies pte. ltd.,225.0
mirai electronics pte. ltd.,81000.0
mirxes pte. ltd.,1831580.0
mitra engineering services pte ltd,114026.0
mitsubishi corporation,28000000.0
mitsubishi electric asia pte ltd,1275400.0
"mitsuboshi diamond industrial co., ltd.",350000.0
mitsui-soko (singapore) pte ltd,903296.0
mitutoyo asia pacific pte. ltd.,198000.0
mk events and prints (pte. ltd.),179328.0
mkpl architects pte. ltd.,1737004.23
mks global pte. ltd.,681155.0
mks instruments (singapore) pte. ltd.,268639.04000000004
mkv engineering and trading services pte. ltd.,3262724.0
ml consulting pte ltd,8649817.3
ml international trading pte. ltd.,8624063.0
ml research consultants pte ltd,3539173.0
mls (overseas) limited,949549.4
mo design,856231.54
mobile 333 pte ltd,172050.0
mobile workforce solution pte. ltd.,6090058.0
mobiquest solutions pte. ltd.,1492474.0
mode architects private limited,386000.0
modern link pte. ltd.,494566.8
modern pools pte. ltd.,130800.0
modus consulting pte. ltd.,323900.0
modutek corp.,458038.0
moephosis concepts pte. ltd.,155820.0
mohammad aslam bin jaffar,160.0
momenta group pte. ltd.,235951.0
mona computer systems (s) pte ltd,17315.92
mongoose publishing pte. ltd.,677094.0
monster av pte. ltd.,483430.0
monzone air-conditioning pte ltd,4200000.0
moo choo enterprises pte. ltd.,129358.0
morgans group pty ltd,408424.5
morning star community services,69300.0
mos group pte. ltd.,148000.0
mosen limited,174000.0
mothers and sons,89984.0
mothership.sg ltd.,400000.0
motion smith,108437.1
motorway ssangyong pte. ltd.,122570.0
mott macdonald singapore pte limited,2328280.0
mp singapore pte. ltd.,2635593.5
mq spectrum pte. ltd.,4739805.0
mr tan kim leng,2400.0
ms first capital insurance limited,5292041.76
ms11 engineering pte. ltd.,107474.0
ms11 pte. ltd.,5341799.0
msig insurance (singapore) pte. ltd.,141320.0
mss security pty limited,3646712.91
msts asia (s'pore) pte. ltd.,673894.0
mu interior pte ltd,256880.0
mulan gallery pte. ltd.,147250.0
multi-zones marketing pte ltd,2.0
multimedia people pte ltd,507062.0
multinine corporation pte. ltd.,213420.0
multiply architects llp,424800.0
multistor storage solution providers pte ltd,1004925.0
multitask development pte. ltd.,1658958.0
multitouch asia pte. ltd.,118800.0
multivac pte. ltd.,95900.0
multron systems pte ltd,1787768.98
munseh engineering sdn.bhd.,13094947.600000001
munters pte ltd,393600.0
muse inc. singapore pte ltd,3052842.0
mutech pte ltd,84600.0
mutiara (fe) pte. ltd.,208100.0
my electronic enterprise,11536.71
my private chef pte. ltd.,90632.0
myanmar jardine schindler ltd,95739.57
myasset pte. ltd.,1170390.44
n & t engineering enterprise (pte) ltd,12389379.0
na,0.0
nafa system services pte ltd,11298370.0
naiise pte. ltd.,7024263.14
nait consulting services pte. ltd.,349737.0
nam lee pressed metal pte. ltd.,32048282.38
nam plumbing engineering pte ltd,977601.1
nam soon timber pte ltd,236000.0
"nanjing dadi construction (group) co., ltd. singapore branch",152600000.0
nano equipment pte. ltd.,3134609.6
nanoflux pte. ltd.,139900.0
"nanostring technologies, inc.",729571.9
nantah capital one pte. ltd.,245990.4
nanyang academy of fine arts,200000.0
nanyang cement pte. ltd.,179.99
nanyang law llc,282000.0
nanyang technological university,5218741.0
napier healthcare solutions pte. ltd.,1932000.0
nat aire builder & distribution pte. ltd.,7298800.17
national dope testing laboratory,698315.0
national heart centre of singapore pte ltd,201600.0
national institute of education,1983000.0
national instruments singapore (pte) ltd,467756.74
national university hospital (singapore) pte ltd,3526090.0
national university of singapore,1252053.0
nats (services) limited,129576.0
nature japan kk,1611002.0
nature landscapes pte ltd,3045131.4
naval group far east pte. ltd.,841177.62
navblue wales limited,330000.0
navigate pte ltd,200538.0
navitech pte. ltd.,504000.0
ncs communications engineering pte. ltd.,54395600.52
ncs pte. ltd.,2257430241.72
nds lingsoft solutions private limited,214180.0
ndt instruments pte ltd,113000.0
neaspec gmbh,213889.41
nec asia pacific pte. ltd.,355661604.85999995
neew pte. ltd.,107318.5
neo lian poh construction pte ltd,5576988.4
"neocera, llc",1349874.5
neolaser solutions pte. ltd.,289400.0
neotech amt gmbh,466240.59
nera telecommunications ltd,6385899.2
netassist services pte ltd,100800.0
netatech engineering pte. ltd.,98200.0
netball singapore,70040.0
nete2 asia pte ltd,16382248.84
netrust pte ltd,1679333.39
netweb pte. ltd.,496912.0
network architects pte. ltd.,982973.04
network for electronic transfers (singapore) pte ltd,2383481.0
neuroleadership group pte. ltd.,33000.0
new art interior pte ltd,10195568.0
new horizon development pte ltd,678000.0
new shan travel service pte. ltd.,252110.0
new solution holdings pty ltd,145000.0
new universal solution,18900.0
new world international pte. ltd.,124320.0
new-e security pte ltd,4930800.0
newbase content pte. ltd.,1225828.0
newcon builders pte. ltd.,289460000.0
newgens pte ltd,82690.0
newman entertainment international pte. ltd.,1970000.0
newmark grubb knight frank,992923.46
newport opto-electronics technologies (singapore) pte. ltd.,736037.75
newrocare technology pte. ltd.,472937.0
news search (singapore) pte. ltd.,1272100.0
newstead technologies pte ltd,3363058.68
newtech engrg construction pte ltd,217450.0
nextan pte ltd,113217.0
nexus consultancy services pte ltd,43600.0
nexus link pte. ltd.,7260030.07
nexwave telecoms pte. ltd.,819295.0
nezavisimost premier auto,63798.97
nga benefits singapore pte. ltd.,281000.0
ngee cheng electric company (private) limited,146233000.0
ngo chew hong edible oil pte. ltd.,1117230.0
nie international private limited,261375.0
niit technologies pte. ltd.,1573679.0
nikko asset management asia limited,766000.0
niko enterprise pte. ltd.,0.0
nikon singapore pte ltd,2397119.0
nimrod engineering pte ltd,38201.0
nine-v entertainment pte. ltd.,98600.0
ninemer public relations pte. ltd.,3175835.0
"ningbo construction group co., ltd. (singapore branch)",38415000.0
nishimatsu construction co ltd,340118000.0
nitto denko (singapore) pte ltd,146358.9
nityo 3p solutions pte. ltd.,3068655.4000000004
nk international services,1692000.0
nkh building services pte. ltd.,7775355.0
nmc management centre pte. ltd.,187200.0
noah agencies 'n' marine services pte ltd,140300.0
nobeltech pte. ltd.,332600.0
noel gifts international ltd.,3450000.0
noise & vibration control engineering pte ltd,1011589.0
"north american science associates, inc.",114514.45
northcroft lim consultants pte ltd,0.0
northsea consultant pte. ltd.,131400.0
noryous birds & wildlife services,27647.93
nose who knows pte. ltd.,190500.0
notch productions pte. ltd.,989000.0
note printing australia limited,29199318.72
novaars international pte ltd,7772680.0
novacitynets pte ltd,34204611.0
novaglobal pte ltd,166020.0
novartis (singapore) pte ltd,19367000.0
novatiq pte. ltd.,387820.0
novem healthcare pte ltd,1147500.7
novus digital solutions pte. ltd.,664664.0
novus media solutions pte. ltd.,487130.0
nowplaying,132400.0
npe print communications pte. ltd.,1.0
nscc services pte. ltd.,9240.0
nsearch global pte. ltd.,1643272.55
nsk heat exchangers pte. ltd.,1397848.4
nsl chemicals ltd,3113000.0
nsl oilchem waste management pte. ltd.,70725.0
ntegrator pte ltd,655285.0
ntt data business solutions singapore pte. ltd.,1506527.71
ntt data singapore pte. ltd,4239477.0
ntt singapore pte. ltd.,1921828.53
ntuc fairprice co-operative ltd,3981743.94
ntuc health co-operative ltd,564.0
ntuc income insurance co-operative ltd,7424624.1
ntuc learninghub pte. ltd.,9103510.16
nu systems pte. ltd.,8480508.0
nucleus events production pte. ltd.,373424.0
nuctech singapore private limited,253000.0
nuh referral laboratories pte ltd,383665.0
nuvista technologies pte. ltd.,598680.0
nuvola media pte. ltd.,99548.0
"nylect engineering (shanghai) co., ltd",180578.4
o builders pte. ltd.,504000.0
o k g construction & trading pte ltd,2755810.0
o liner technology pte ltd,33212340.0
o'connor's singapore pte ltd,9280130.0
o'meteor creative artel pte. ltd.,72100.0
oak consulting pte. ltd.,279558.0
oberthur fiduciaire sas,923066.81
objectifs pte. ltd.,102500.0
occasions catering pte. ltd.,78.0
ocean butterflies music pte. ltd.,91484.0
ocean newline industries pte ltd,585.0
octopus design & consultant pte. ltd.,118750.0
octopusinc llp,177256.0
odyssey concepts pte. ltd.,1417074.7
odyssey marine pte. ltd.,5273300.0
oes technology pte. ltd.,267860.0
office planner pte ltd,4866182.0
ogilvy & mather (singapore) private limited,10860580.8
ogilvy public relations worldwide inc.,769209.2
ogp konsult pte. ltd.,956400.0
ohin construction co. pte. ltd.,22181280.0
oia pte ltd,142800.0
okada-mcs pte ltd,9823000.0
oliver ho & associates,88000.0
oliver wyman pte. ltd.,1050000.0
olympus singapore pte ltd,2529563.5
omc international pty. ltd.,98000.0
omd singapore pte. ltd.,2670032.0
omega scientific pte ltd,81500.0
omega scientific taiwan limited,614643.5
omnisense systems private limited,783000.0
omphalos pest services sdn bhd,15083.71
omron electronics pte ltd,136000.0
on demand systems pte. ltd.,1342108.0
one champion pte. ltd.,8805.0
one marina property services pte. ltd.,8420862.059999999
one nine seven six pte. ltd.,160372.0
one9ninety pte. ltd.,399778.0
oneberry technologies pte. ltd.,22102902.0
onemaker group pte. ltd.,354816.0
oneq pte. ltd.,860493.0
onetoone interactive pte. ltd.,398000.0
ong & ong pte. ltd.,4897133.0
ong teng chong building contractor pte ltd,1880000.0
ong yao kwang,129600.0
onthestreets photography,22775.0
op3 international pte. ltd.,427140.0
open text (asia) pte. ltd.,890890.0
openfeel pte. ltd.,3420892.7800000003
opstron pte. ltd.,133875.0
option gift pte. ltd.,2399903.1
or kim peow contractors (private) limited,143927000.0
or kim peow contractors (private) limited / cpg consultants pte ltd,97002940.0
oracle corporation singapore pte ltd,2676542.5399999996
orange business services singapore pte. ltd.,1955625.48
orange room pte. ltd.,320715.0
orchard parade hotel,76076.0
orchid country club,1181998.0
organisation resilience management pte. ltd.,135480.0
orient natural resources pte. ltd.,11368834.030000001
oriental solutions pte. ltd.,19999.98
original media private limited,279006.0
orion integrated services pte. ltd.,1523579.6
orissa international pte. ltd.,92000.0
orthodontic & dental supplies pte ltd,15000.0
osacar city audio visual pte. ltd.,287000.0
otis elevator company,36070.32
otis elevator company (s) pte ltd,9759295.3
otmh pte. ltd.,7200.0
otn building cost consultants pte. ltd.,2.2
otogenetics corporation,127449.0
otto waste systems singapore pte ltd,187572.0
oung construction (s) pte ltd,53058526.0
outback initiatives,1583551.2
outdoor specialist pte. ltd.,79500.0
ovum pty ltd,192300.0
oxford graphic printers pte ltd,130051.0
oxford instruments nanotechnology tools limited,1420000.0
oxygen studio designs pte. ltd.,861711.0
oyez communications pte. ltd.,747815.0
p & a link pte ltd,6340837.15
p & e technical services pte ltd,596000.0
p & t consultants pte. ltd.,0.0
p s p maintenance services,65670.0
p'art 1 design pte ltd,485610.0
p-one (s) pte. ltd.,13885176.0
p-way construction & engineering pte. ltd.,20298504.0
p. narayan associates,21090.0
pac instruments asia pte. ltd.,229109.5
pac-west travel (s) pte ltd,111188.0
pacific arena pte. ltd.,957056.97
pacific central teknik pte ltd,53100.0
pacific century consulting pte ltd,455265.0
pacific cool air-con services pte. ltd.,1402879.54
pacific electronics (s) pte. ltd.,308400.0
pacific reliance pte ltd,376181.0
pacific synergy pte ltd,452311.2
pacific world meetings & events singapore pte. ltd.,3066146.5
pacificlight energy pte. ltd.,8042456.42
pact builders pte. ltd.,897000.0
padang & co pte. ltd.,642001.5700000001
pae design and facility management,1289967.91
pal consultancy pte. ltd.,827.0
pal-link construction pte. ltd.,64860770.0
palfinger asia pacific pte. ltd.,103593.0
palico biotech pte ltd,674008.0
pall filtration pte ltd,755912.0
pan alliance technology international pte. ltd.,6670200.0
pan asian holdings limited,290000.0
pan master craft construction pte. ltd.,940673.0
pan pacific hotels group limited,124729.0
pan-malayan pharmaceuticals pte ltd,93600.0
panasonic asia pacific pte. ltd.,1728875.17
pang catering,2563977.47
pantech construction pte. ltd.,257400.0
panthu geological services co-operative ltd,251511.3
papendorf software engineering gmbh,659230.0
paperclip communications pte ltd,349860.0
park systems corp.,137500.0
parklink pte. ltd.,4023833.0
parkway college of nursing & allied health pte. ltd.,692000.0
parkway laboratory services ltd.,423500.0
parkway shenton pte ltd,3431316.0799999996
passion cove,97350.0
patroids creative works pte ltd,242880.0
pave system pte ltd,6631889.0
pb&m pte. ltd.,1115650.0
pba (s) pte ltd,72300.0
pba systems pte ltd,124650.0
pbt engineering pte ltd,64204377.0
pcs security private limited,76960682.0
pdsen pte. ltd.,151200.0
pdx intercompany exchange pte ltd,172800.0
peapes footwear pte ltd,50160.0
pearson education south asia pte. ltd.,300000.0
pebbleroad pte. ltd.,786000.0
pec ltd.,8742226.0
peck tiong choon transport pte. ltd.,1052780.0
pedro investigations & security services pte ltd,1853856.0
pencil group pte. ltd.,708600.0
peng chuan engineering construction pte. ltd.,2069000.0
peng yap m&e systems pte ltd,1749000.0
penguin international limited,1.0
penta-kohden marketing pte ltd,15647042.0
penta-ocean construction co ltd,1354831948.0
people advantage pte. ltd.,42878927.22
pep id-construction pte. ltd.,225437.0
perform industries pte. ltd.,13331333.0
performance motors ltd,3487540.0
pericomp solutions pte. ltd.,500000.0
perkinelmer singapore pte ltd,10310102.0
perniagaan soon huat,10926.47
perniagaan tunas harapan,231730.0
perrett laver limited,958761.0
"perris valley aviation services, inc.",286901.22
pest-pro management pte. ltd.,10614434.86
pesticide pest control pte ltd,91224.0
pestkare pte. ltd.,659520.0
peter's environmental products & services pte ltd,575900.0
petroseis sdn. bhd.,56107.6
pf fareast pte. ltd.,6240.0
ph consulting pte. ltd.,951945.0
pharaoh entertainment llp,56500.0
pharmaceutical society of singapore,222000.0
phd singapore pte. ltd.,6000000.0
"phoenix security system co., ltd",82208.2
phoenix solar pte. ltd.,3670992.0
photocraft photography,2100.0
photoinc llp,698.0
photonitech (asia) pte. ltd.,171390.0
photoplay,265474.0
photovoltaic engineering pte. ltd.,251160.0
phuture international pte. ltd.,105153.72
physio technics,100.0
pi4 robotics gmbh,146672.0
pico art international pte ltd,74154919.07000001
pico guards pte ltd,7648570.0
pico international llc,49100.0
picture me digital technology pte. ltd.,54000.0
picture people plan pte. ltd.,4450.0
pikasa builders pte. ltd.,389888.0
pin si kitchen pte. ltd.,392664.0
pinebridge investments singapore limited,1.0
pines food delight pte. ltd.,487770.0
ping engineering (s) pte. ltd.,2070900.0
pink apple pte. ltd.,320964.0
piramal enterprises limited,928975.0
pirtek asia pte ltd,195000.0
pivotal youth pte. ltd.,281001.35
pje group pte. ltd.,715545.0
planar one & associates pte ltd,102709711.0
planartech uk limited,564425.0
planet events,356882.5
plantwerkz pte. ltd.,4263427.9
playinc pte. ltd.,436940.0
playpoint (singapore) pte ltd,122985.0
pleodata pte. ltd.,228800.0
plus collaboratives limited liability partnership,623600.0
pm link pte ltd,416188.65
pmps liner technology (singapore) pte. ltd.,20553716.0
poh kee printing,99000.0
poh keong construction pte. ltd.,538000.0
poh meng engineering pte. ltd.,2552441.0
point design city development pte. ltd.,171000.0
poise image international,148350.0
polaris consulting & services pte. ltd.,1477625.0
polaris science pte. ltd.,90450.0
polkadot contractors,150000.0
polwel co-operative society limited,5719431.0
poly-m pte. ltd.,85000.0
polymer technologies pte ltd,240000.0
polytek engineering,43655.0
polytrust technologies (s) pte ltd,1441000.0
pomeroy studio pte. ltd.,295000.0
pomex pte. ltd.,167020.0
popular book company pte ltd,6497733.0
porta pumper pte ltd,615687.0
portsdown scientific pte. ltd.,1686762.99
positive engineering pte ltd,7278591.0
possible worldwide pte. ltd.,2244832.0
potential hitech industries (s) pte. ltd.,656796.95
powen engineering pte. ltd.,87625000.0
power automation pte ltd,1308659.0
power force technologies pte ltd,4623736.77
power-vac industrial services pte. ltd.,64995.0
powerpack industries pte ltd,147345.0
powersoft engineering pte. ltd.,1421695.0
pp consulting,605200.0
pq builders pte ltd,3501607.0
pqs consultants pte. ltd.,57000.0
precious treasure pte ltd,141200.0
precise development pte. ltd.,102961126.3
precision fabricators (s) pte ltd,6913497.5
precision technologies pte ltd,17342337.299999997
premier engineering & trading pte. ltd.,129150.0
premier security co-operative ltd,2334582.0
premier solutions pte. ltd.,261512.0
premium automobiles pte ltd,532964.0
presico engineering pte. ltd.,20892000.0
presscrete engineering pte ltd,11228000.0
prestige bioresearch pte. ltd.,394776.0
prestige enviro-care pte. ltd.,308976.0
prestige label pte ltd,146538.06
prestige laundry and cleaning pte. ltd.,26071.2
"prestige public relations international co., ltd",596332.8
prestige solutions pte. ltd.,32000.0
prevac spolka z orgraniczona odpowiedzialnoscia,3088155.36
pricewaterhousecoopers advisory services pte. ltd.,650000.0
pricewaterhousecoopers consulting (singapore) pte. ltd.,4225815.8
pricewaterhousecoopers llp,11165778.53
pricewaterhousecoopers risk services pte. ltd.,2939006.0
pricewaterhousecoopers singapore pte. ltd.,343700.0
prima limited,2858527.6
prime gymnastics club,307920.0
prime power (s) pte ltd,668400.0
prime structures engineering pte ltd,2296220.0
primech services & engrg pte ltd,15866955.0
primo guards private limited,2193440.0
primustech pte. ltd.,25833570.0
prince's landscape and construction pte ltd,31726800.499999996
priora fm sa,2071051.54
priya moviebuzz pte. ltd.,87420.0
pro interactive services india pvt ltd,366289.94
pro-ace power & control pte ltd,11871936.0
pro-datech systems pte ltd,103672.0
pro-matrix pte ltd,9371999.0
procems asia-pacific pte ltd,647020.0
procolor separation & print pte. ltd.,176958.0
product development solutions pte. ltd.,499634.0
"professional testing, inc.",16457.0
progen pte ltd,138000.0
progressive builders private limited,375379000.0
project innovations pte. ltd.,510400.0
project peanut pte. ltd.,174000.0
prolight engineering pte. ltd.,1803900.0
promega pte. ltd.,2897565.0
proof perfect pte ltd,115170.0
proof-tech waterproofing & maintenance pte. ltd.,933575.0
propell integrated pte ltd,22954564.0
property care services (cambodia) co. ltd.,137463.93
property facility services pte. ltd.,1625934.06
property maintenance & gardens incorporated,228615.0
proquest llc,142984.72
prosegur singapore pte. ltd.,11317800.0
prospaq group pte. ltd.,34.519999999999996
